Question	Rationale	Label
Pam is driving in her car to the zoo. Scott is walking to the zoo. It takes less time for Pam to get to the zoo. This is because (A) Pam is going faster (B) Scott is going faster	When something is faster, it takes less time to get to the destination. Pam is driving, which is faster than walking, so it takes her less time to get to the zoo.	(A)
Pam is driving in her car to the zoo. Scott is walking to the zoo. It takes less time for Pam to get to the zoo. This is because (A) Pam is going faster (B) Scott is going faster	The driving speed of a car is usually much faster than walking speed. Therefore, it takes less time for Pam to get to the zoo because she is going faster.	(A)
Pam is driving in her car to the zoo. Scott is walking to the zoo. It takes less time for Pam to get to the zoo. This is because (A) Pam is going faster (B) Scott is going faster	When something is going faster, it takes less time to get to a destination. Pam is going faster since she is driving a car. Thus, it takes less time for Pam to get to the zoo.	(A)
Pam is driving in her car to the zoo. Scott is walking to the zoo. It takes less time for Pam to get to the zoo. This is because (A) Pam is going faster (B) Scott is going faster	When you are driving, you go much faster than when you are walking. Thus, it takes less time for Pam to get to the zoo because Pam is going faster.	(A)
Beth tosses a rubber ball for her dog down a rocky path, where the ball barely rolls. Then she tosses the ball down a smooth path, and the ball rolls very far. The smooth path offers (A) less resistance (B) more resistance.	When something has less resistance, it is easier to move. Thus, the smooth path offers less resistance.	(A)
Beth tosses a rubber ball for her dog down a rocky path, where the ball barely rolls. Then she tosses the ball down a smooth path, and the ball rolls very far. The smooth path offers (A) less resistance (B) more resistance.	When something is smoother, it is easier to slide on. Thus, the smooth path offers less resistance.	(A)
Beth tosses a rubber ball for her dog down a rocky path, where the ball barely rolls. Then she tosses the ball down a smooth path, and the ball rolls very far. The smooth path offers (A) less resistance (B) more resistance.	When something is smoother, it offers less resistance. Thus, the smooth path offers less resistance.	(A)
Beth tosses a rubber ball for her dog down a rocky path, where the ball barely rolls. Then she tosses the ball down a smooth path, and the ball rolls very far. The smooth path offers (A) less resistance (B) more resistance.	When something has less resistance, it is easier to roll. Thus, the smooth path offers less resistance.	(A)
Beth tosses a rubber ball for her dog down a rocky path, where the ball barely rolls. Then she tosses the ball down a smooth path, and the ball rolls very far. The smooth path offers (A) less resistance (B) more resistance.	When something is smoother, it offers less resistance and it is easier to move. Thus, the smooth path offers less resistance.	(A)
Bill Gates and Lebron James are playing a game of basketball.  Bill Gates is an old guy who doesn't work out, and Lebron James is a young sports adonis who trains daily.  Both stand at half court, but only one hits the backboard. Who? (A) Bill Gates (B) Lebron James	When someone trains regularly, they are usually in better physical shape. Thus, Lebron James, being the more physically fit athlete, is more likely to hit the backboard.	(B)
Bill Gates and Lebron James are playing a game of basketball.  Bill Gates is an old guy who doesn't work out, and Lebron James is a young sports adonis who trains daily.  Both stand at half court, but only one hits the backboard. Who? (A) Bill Gates (B) Lebron James	When someone is in better physical condition, they can move faster and jump higher. Lebron James is in better physical condition, so he can move faster and jump higher. Thus, he is the one that hits the backboard.	(B)
Bill Gates and Lebron James are playing a game of basketball.  Bill Gates is an old guy who doesn't work out, and Lebron James is a young sports adonis who trains daily.  Both stand at half court, but only one hits the backboard. Who? (A) Bill Gates (B) Lebron James	When someone is stronger and fitter, they can hit the backboard faster and better. Since Lebron James trains daily, he is stronger and fitter than Bill Gates. Thus, he can hit the backboard.	(B)
Bill Gates and Lebron James are playing a game of basketball.  Bill Gates is an old guy who doesn't work out, and Lebron James is a young sports adonis who trains daily.  Both stand at half court, but only one hits the backboard. Who? (A) Bill Gates (B) Lebron James	When someone is stronger and in better shape, they are able to hit the backboard from the half court line. Thus, Lebron James, with his daily training, would be able to hit the backboard from the half court line.	(B)
